Work ID,URL,Title,Authors,Fandoms,Language,Warnings,Ratings,Categories,Characters,Relationships,Tags,Words,Date Published,Date Updated,Chapters,Comments,Kudos,Bookmarks,Hits,Collections,Completion Status
49439323,https://archiveofourown.org/works/49439323,I Still Remember the First Fall of Snow,thetrickisnotminding,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Not Rated,No category,Mòběi-jūn;Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū;Shàng Qīnghuá,Mòběi-jūn/Shàng Qīnghuá;Luò Bīnghé & Mòběi-jūn;Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Post-Canon;Temporary Amnesia;POV Mòběi-jūn;Shàng Qīnghuá | Airplane Shooting Toward the Sky's Plot Devices;POV Alternating;POV Luò Bīnghé,2086,2023.08.18,06 Sep 2023,4/?,25,84,7,817,0,Incomplete
49376878,https://archiveofourown.org/works/49376878,(Bingliushen) working through it,Mexorcism,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù;穿书自救指南 | Scumbag System (Cartoon),English,No Archive Warnings Apply,Mature,M/M,Shěn Yuán | Shěn Qīngqiū;Luò Bīnghé;Liǔ Qīnggē,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū;Liǔ Qīnggē/Shěn Yuán | Shěn Qīngqiū;Liǔ Qīnggē/Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Fluff;Domestic Fluff;Eventual Smut;Flirting;Tension;Polyamory;Established Relationship;Sleepy Cuddles;Crying;Warm and Fuzzy Feelings;Give Luo Binghe Kiss;Jealous Luò Bīnghé;Sad Liǔ Qīnggē;Luo binghe knew;Smut;Threesome - M/M/M;Bottom Liǔ Qīnggē;Top Luò Bīnghé;Top/Bottom Versatile | Switch Shěn Yuán | Shěn Qīngqiū;Blow Jobs;Hand Jobs;Anal Sex;Rough Sex;Anal Fingering;Sadism;Fisting;Anal Fisting,3097,2023.08.15,16 Aug 2023,2/2,5,74,6,1244,0,Complete
49387483,https://archiveofourown.org/works/49387483,Rage Beneath the Mountains,Siderion,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Teen And Up Audiences,M/M,Shěn Jiǔ | Original Shěn Qīngqiū;Yuè Qīngyuán,Shěn Jiǔ | Original Shěn Qīngqiū/Original Yuè Qīngyuán/Zhúzhī-láng;Shěn Jiǔ | Original Shěn Qīngqiū & Yuè Qīngyuán,Alternate Universe - Time Travel;Hurt/Comfort;Established Relationship;Disciple Shěn Jiǔ | Original Shěn Qīngqiū;Disciple Yuè Qīngyuán;Post-Traumatic Stress Disorder - PTSD;Communication,5018,2023.08.16,16 Aug 2023,1/1,0,76,4,583,1,Complete
49357633,https://archiveofourown.org/works/49357633,Forever your loyal follower,Lartharion,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Explicit,M/M,Shěn Jiǔ | Original Shěn Qīngqiū;Yuè Qīngyuán,Shěn Jiǔ | Original Shěn Qīngqiū/Yuè Qīngyuán,Dom/sub;Dom/sub Play;Whipping;Semi-Public Sex;Humiliation;Plot What Plot/Porn Without Plot;Submissive Yuè Qīngyuán;Simp Yuè Qīngyuán;Dominant Shěn Jiǔ | Original Shěn Qīngqiū;Androgynous Shěn Jiǔ | Original Shěn Qīngqiū;Crossdressing;Blindfolds;Camboy Shěn Jiǔ | Original Shěn Qīngqiū;Handcuffs;Punishment;Qijiu zine 2023,1404,2023.08.14,14 Aug 2023,1/1,7,66,1,826,1,Complete
49357558,https://archiveofourown.org/works/49357558,Peach Blossoms,Luna_reclipse,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Mature,M/M,Shěn Jiǔ | Original Shěn Qīngqiū;Yuè Qīngyuán;Cāng Qióng Mountain Sect Peak Lords,Shěn Jiǔ | Original Shěn Qīngqiū/Original Yuè Qīngyuán,Listen here;blink and you'll miss it liujiu;Suspicious Happenings,3089,2023.08.14,14 Aug 2023,1/1,3,32,3,276,0,Complete
49381093,https://archiveofourown.org/works/49381093,"with all my might, end this love (that's all for fantasy)",sharkfin (lovelcce),人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Teen And Up Audiences,M/M,Liǔ Qīnggē;Shěn Yuán | Shěn Qīngqiū;Luò Bīnghé;Liǔ Míngyān;Shā Huálíng;Shàng Qīnghuá;Zhúzhī-láng,Liǔ Qīnggē & Shěn Yuán | Shěn Qīngqiū;Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Alternate Universe - Bubble Tea;Alternate Universe;Alternate Universe - Modern Setting;One-Sided Liǔ Qīnggē/Shěn Yuán | Shěn Qīngqiū,832,2023.08.15,05 Oct 2023,2/?,1,45,3,353,0,Incomplete
49330387,https://archiveofourown.org/works/49330387,Shen Qingqiu and a bullshit time travel plot,Stellamaris_trashenjoyer,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Teen And Up Audiences,M/M,Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū;Mù Qīngfāng;Original Child Character(s);Liǔ Qīnggē,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Trans Male Character;Mpreg;Misunderstandings;White Lotus Luò Bīnghé;DILF Luo binghe;Attempt at Humor;Other Additional Tags to Be Added;Kid Fic,3401,2023.08.13,13 Aug 2023,2/?,29,230,38,1810,0,Incomplete
49318888,https://archiveofourown.org/works/49318888,"to be loved so fiercely, so perfectly",akiayo,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Explicit,M/M,Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Mild Gore;Alternate Universe - Angels & Demons;Violence;Loss of Limbs;i have stolen some quotes from svsss;there is a one tgcf reference;a bit of biblical setting;No Beta;Mind Break;unhappy end;Open End (kind of);a lot of perspective changes,2813,2023.08.13,13 Aug 2023,1/1,11,87,13,755,0,Complete
49331404,https://archiveofourown.org/works/49331404,Plum: Seasons Together,wittykitsune,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Teen And Up Audiences,M/M,Mòběi-jūn;Shàng Qīnghuá,Mòběi-jūn/Shàng Qīnghuá,moshangweek2023;MoShang Week;Character Study;Post-Canon,801,2023.08.13,13 Aug 2023,1/1,4,48,2,354,0,Complete
49314091,https://archiveofourown.org/works/49314091,A Horse Called Spot,PierrotsBlackRose,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Mature,M/M,Shěn Yuán | Shěn Qīngqiū;Shěn Jiǔ | Original Shěn Qīngqiū;Yuè Qīngyuán;Shàng Qīnghuá;Mòběi-jūn;Other Character Tags to Be Added,Shěn Jiǔ | Original Shěn Qīngqiū/Shěn Yuán | Shěn Qīngqiū;Mòběi-jūn/Shàng Qīnghuá,Alternate Universe;Horses;Slow Burn;Animal Transformation;Transmigrator Shěn Yuán | Shěn Qīngqiū;Alternate Universe - No System (Scum Villain);Horseback Riding;POV Alternating,16831,2023.08.13,19 Aug 2023,5/?,107,472,109,4786,0,Incomplete
49322359,https://archiveofourown.org/works/49322359,Illustration - Coming Back to You,fandom MXTX and Multicultivation 2023 (MXTX_novels);tell_some_storm,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,General Audiences,M/M,Tiānláng-jūn;Shěn Yuán | Shěn Qīngqiū;Yuè Qīngyuán;Shěn Jiǔ | Original Shěn Qīngqiū,Shěn Jiǔ | Original Shěn Qīngqiū/Yuè Qīngyuán;Shěn Yuán | Shěn Qīngqiū/Tiānláng-jūn,Fandom Kombat 2023;Art;Fanart;Digital Art;Digital Painting;fanfic illustration;Reincarnation;Return;Fix-It;Alternate Universe - Canon Divergence;Fluff;Hugs;Everyone Needs A Hug;Tenderness,3,2023.08.15,07 Sep 2023,2/2,14,160,1,1484,1,Complete
49273372,https://archiveofourown.org/works/49273372,"The Wheel Is Turning, but the Hamster Is Dead",Cornbro,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Graphic Depictions Of Violence,Explicit,M/M,Shàng Qīnghuá;Shěn Yuán | Shěn Qīngqiū;Mòběi-jūn;Luò Bīnghé;Lǐnguāng-jūn;Background & Cameo Characters,Shàng Qīnghuá & Shěn Yuán | Shěn Qīngqiū;Mòběi-jūn/Shàng Qīnghuá;Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Alternate Universe - Modern Setting;Minor/past Lǐnguāng-jūn/Shàng Qīnghuá;Minor Character Death(s?);cumplane friendship;Murder;Implied Organised Crime;Light Stalking;Dark Shàng Qīnghuá;Dark Shěn Yuán;I don’t think Mbj or Lbh are darker than canon;Explicit Sexual Content;Anal Sex;Oral Sex;multiple POVs;Possessive Behaviour;Sexual Harrassment (not between the main ships);victim blaming (but not in the way you think);Crack;dark humour;Smut in chapter 4;Attempt at Humor,18182,2023.08.12,23 Aug 2023,5/5,57,203,25,2560,0,Complete
49302250,https://archiveofourown.org/works/49302250,Ожидающий,fandom MXTX and Multicultivation 2023 (MXTX_novels),人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,General Audiences,Gen,,,Fanart;Illustrations,1,Unknown,14 Aug 2023,1/1,3,37,0,411,1,Complete
49276903,https://archiveofourown.org/works/49276903,germ theory in pidw is cooking raw food to get rid of the bad spirits inside it,standardsalaryman,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Mature,M/M,Shěn Yuán | Shěn Qīngqiū;Shàng Qīnghuá;Luò Bīnghé;Mòběi-jūn,Shàng Qīnghuá & Shěn Yuán | Shěn Qīngqiū;Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū;Mòběi-jūn/Shàng Qīnghuá;Luò Bīnghé/Mòběi-jūn/Shàng Qīnghuá/Shěn Yuán | Shěn Qīngqiū;(Implied?),Attempt at Humor;Crack;Fluff;Drabble Collection;i gave myself some titles and wrote what came to mind;Innuendo;So much terrible innuendo;Short One Shot,1973,Unknown,11 Aug 2023,1/1,4,62,4,463,0,Complete
49277317,https://archiveofourown.org/works/49277317,"oh to be a dog, asleep upon my darling’s lovely feet",standardsalaryman,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,F/M,Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū;Binggepup (?),Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Attempt at Humor;Fluff;binggepup;Drabble;if you saw your alternate dog self of whom many horrors have befallen;would you pet,639,Unknown,11 Aug 2023,1/1,4,96,5,705,0,Complete
49293328,https://archiveofourown.org/works/49293328,Deceptive Bliss,SlientGoldFishs,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Not Rated,F/M,Qiū Hǎitáng;Shen Jiu;Shen Yuan;Qiū Jiǎnluó;Lǎo Gōngzhǔ | Old Palace Master;mentioned - Character,Qiū Hǎitáng & Shěn Jiǔ | Original Shěn Qīngqiū,Qiu Haitang POV - Freeform;Implied Character Death;still dunno how to tag but ill get there,1723,Unknown,12 Aug 2023,1/1,1,17,1,158,0,Complete
49301491,https://archiveofourown.org/works/49301491,Indelible Conventions,PixelPancakes,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Teen And Up Audiences,M/M,Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū's Sister;Shěn Yuán | Shěn Qīngqiū;Mòběi-jūn;Shàng Qīnghuá;Shěn Jiǔ | Original Shěn Qīngqiū,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū;Mòběi-jūn/Shàng Qīnghuá;Shěn Jiǔ | Original Shěn Qīngqiū & Shěn Yuán | Shěn Qīngqiū,Identity Reveal;Crack Treated Seriously;Happy Ending;Identity Porn;reverse transmigration;Shěn Yuán | Shěn Qīngqiū Swears;Shěn Jiǔ | Original Shěn Qīngqiū & Shěn Yuán | Shěn Qīngqiū are Twins;Shěn Jiǔ | Original Shěn Qīngqiū & Shěn Yuán | Shěn Qīngqiū are Siblings;Reincarnated Shěn Jiǔ | Original Shěn Qīngqiū;Conventions;Crack;Amnesia;Temporary Amnesia,11445,2023.08.17,15 Sep 2023,3/5,37,307,58,3094,0,Incomplete
49305628,https://archiveofourown.org/works/49305628,Crane: What more could I want?,wittykitsune,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Mature,M/M,Mòběi-jūn;Shàng Qīnghuá,Mòběi-jūn/Shàng Qīnghuá,moshangweek2023;MoShang Week;Post-Canon;Fluff,903,2023.08.12,12 Aug 2023,1/1,6,46,5,284,0,Complete
49304254,https://archiveofourown.org/works/49304254,Scumbag villain study & headcanons,SharlySha,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù;穿书自救指南 | Scumbag System (Cartoon),English,No Archive Warnings Apply,Not Rated,Gen,Shěn Yuán | Shěn Qīngqiū;Yuè Qīngyuán;Liǔ Qīnggē;Liǔ Míngyān;Shàng Qīnghuá;Wèi Qīngwēi;Mòběi-jūn;Mù Qīngfāng;Cāng Qióng Mountain Sect Peak Lords,,Character Study;Fanwork Research & Reference Guides;Author Commentary;The Author Regrets Nothing;Shěn Jiǔ | Original Shěn Qīngqiū and Shěn Yuán | Shěn Qīngqiū are the Same Person,798,2023.08.12,12 Aug 2023,1/1,1,11,0,100,0,Complete
49279504,https://archiveofourown.org/works/49279504,Like Real People Do,Ravennest,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Graphic Depictions Of Violence,Mature,M/M,Shěn Yuán | Shěn Qīngqiū;Shěn Jiǔ | Original Shěn Qīngqiū,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū;Shěn Jiǔ | Original Shěn Qīngqiū & Shěn Yuán | Shěn Qīngqiū;Liǔ Qīnggē & Shěn Yuán | Shěn Qīngqiū,Disciple Shěn Yuán | Shěn Qīngqiū;Oblivious Shěn Yuán | Shěn Qīngqiū;Shěn Jiǔ | Original Shěn Qīngqiū and Shěn Yuán | Shěn Qīngqiū are Not the Same Person;Cultivators are also Werewolves;Alpha/Beta/Omega Dynamics;Emotional Hurt/Comfort;Unreliable Narrator Shěn Yuán | Shěn Qīngqiū;Omega Shěn Yuán | Shěn Qīngqiū;Omega Shěn Jiǔ | Original Shěn Qīngqiū;Fluff and Angst;Shixiong Shěn Yuán | Shěn Qīngqiū;eventually;we’ll get there;Flight Risk Shen Yuan;Other Additional Tags to Be Added;Not Beta Read,23386,2023.08.11,26 Sep 2023,4/?,158,694,217,8000,0,Incomplete
49209136,https://archiveofourown.org/works/49209136,i'll be happy (as long as you call for me),Elizabeth234,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Explicit,M/M,Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Hand Jobs;POV Shěn Yuán | Shěn Qīngqiū;Shěn Yuán | Shěn Qīngqiū's Mental Gymnastics;Spit As Lube;Porn with Feelings;A rare time Shen Yuan makes a move;Binghe is left to bask in the attention;Horny Shěn Yuán | Shěn Qīngqiū;Established Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū;Married Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū;Tenderness,4069,2023.08.08,08 Aug 2023,1/1,17,170,22,2010,0,Complete
49258243,https://archiveofourown.org/works/49258243,Demon in his arms,Sakuja,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Mature,Other,Original Liǔ Qīnggē;Shěn Jiǔ | Original Shěn Qīngqiū;Cāng Qióng Mountain Sect Peak Lords;Liǔ Qīnggē,Liǔ Qīnggē/Shěn Jiǔ | Original Shěn Qīngqiū,Alternate Universe - Canon Divergence;References to Halo (Video Games);Smart Shěn Jiǔ | Original Shěn Qīngqiū;Reincarnated Shěn Jiǔ | Original Shěn Qīngqiū;Protective Liǔ Qīnggē;Family;Demons;Cāng Qióng Mountain Sect - Freeform,10469,2023.08.10,15 Aug 2023,4/6,59,164,32,2227,0,Incomplete
49250647,https://archiveofourown.org/works/49250647,"What Looks, What is Seen?",NotActuallyaSpider,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù;穿书自救指南 | Scumbag System (Cartoon),English,Graphic Depictions Of Violence;Rape/Non-Con,Explicit,M/M,Original Luò Bīnghé;Shěn Jiǔ | Original Shěn Qīngqiū,Original Luò Bīnghé/Shěn Jiǔ | Original Shěn Qīngqiū,POV Original Luò Bīnghé;Creepy Original Luò Bīnghé;Pining Original Luò Bīnghé;Possessive Original Luò Bīnghé;Rape/Non-con Elements;Dubious Consent;everyone's screwed up;Shěn Jiǔ | Original Shěn Qīngqiū Has Issues;Shěn Jiǔ | Original Shěn Qīngqiū Needs a Hug;shen jiu is misunderstood;ooc no doubt;probably more tags to come;Mutilation;Amputation;Shěn Jiǔ | Original Shěn Qīngqiū/Yuè Qīngyuán Angst;Sword issues;Post-Bingge vs. Bingmei Extra;Sexual Coercion;shen jiu's past;Implied/Referenced Child Abuse;Misunderstandings;devil's bargain;human cauldrons;Wu Yanzi and the damage he did;Drastic misunderstandings;POV Shěn Jiǔ | Original Shěn Qīngqiū;hahaha this is taking on a life of its own;changing the tags as the story evolves;Mind Games;Power Plays;everyone is misunderstanding everyone else;Overdue conversations;Revelations;Multiple Universes;into the Bingheverse;Hints of LiuJiu;Hints of QiJiu;painful conversations;bloody rampages;Obsessive Behavior;Original Luò Bīnghés are a mess;At least some of the people involved are probably getting a relatively happy ending;Timeline Shenanigans;Unreliable Narrator,45861,2023.08.10,07 Oct 2023,17/?,276,673,111,10827,0,Incomplete
49202623,https://archiveofourown.org/works/49202623,The Scum Teacher's Sugar Daddy,Hexerin,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Explicit,M/M,Shěn Jiǔ | Original Shěn Qīngqiū;Tiānláng-jūn;Shěn Yuán | Shěn Qīngqiū,Shěn Jiǔ | Original Shěn Qīngqiū/Tiānláng-jūn;Shěn Jiǔ | Original Shěn Qīngqiū & Shěn Yuán | Shěn Qīngqiū,Creampie;Anal Sex;Anal Fingering;Porn with Feelings;Not Beta Read;Rough Sex;Plot What Plot/Porn Without Plot;POV Multiple;Past Relationship(s);Cameras;Horny Shěn Jiǔ | Original Shěn Qīngqiū;Top Tiānláng-jūn;Bottom Shěn Jiǔ | Original Shěn Qīngqiū,786,2023.08.08,08 Aug 2023,1/1,1,113,10,1868,0,Complete
49204474,https://archiveofourown.org/works/49204474,Took You Long Enough!,UwUhewooo,穿书自救指南 | Scumbag System (Cartoon);人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Teen And Up Audiences,F/M,Shěn Jiǔ | Original Shěn Qīngqiū;Liǔ Qīnggē,Liǔ Qīnggē/Shěn Jiǔ | Original Shěn Qīngqiū,Useless Straights;Fluff;Crack;Fluff and Crack;Fluff and Humor;Miscommunication;Established Relationship;hand holding;Oneshot;Alternate Universe - Coffee Shops & Cafés;Female Liǔ Qīnggē;Oblivious Liǔ Qīnggē;Shěn Jiǔ | Original Shěn Qīngqiū is Bad at Feelings;Shen Jiu is so done;Awkward Dates,437,2023.08.08,08 Aug 2023,1/1,2,53,1,421,0,Complete
49185859,https://archiveofourown.org/works/49185859,Poisonous Love or Mu Qingfang is a psycho bastard,Sakuja,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Mature,M/M,Original Mù Qīngfāng;Shěn Jiǔ | Original Shěn Qīngqiū;Cāng Qióng Mountain Sect Peak Lords,Mù Qīngfāng/Shěn Jiǔ | Original Shěn Qīngqiū,One-Sided Attraction;Obsession;Rape/Non-con Elements;Implied/Referenced Rape/Non-con;Non-Graphic Rape/Non-Con;Narcotics;Crazy;Emotional Manipulation;Manipulation;Mind Manipulation;Drugs;References to Drugs;Jealousy,3871,2023.08.07,07 Aug 2023,1/1,26,184,17,1246,0,Complete
49156345,https://archiveofourown.org/works/49156345,Can't Sleep Without Your Warmth Next To Me,HiyoriTomioka,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Not Rated,M/M,Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Hurt/Comfort;Insecure Shěn Yuán | Shěn Qīngqiū;Insecurity;Comfort;Crying;Kissing;Making Out;Cuddling & Snuggling;Hugs;Established Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū;Emotional Hurt/Comfort,1286,2023.08.06,06 Aug 2023,1/1,9,261,22,1625,0,Complete
49198477,https://archiveofourown.org/works/49198477,Lay All Your Love on Me,Rein,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,General Audiences,Gen;M/M,Shěn Yuán | Shěn Qīngqiū;Shěn Jiǔ | Original Shěn Qīngqiū,Shěn Jiǔ | Original Shěn Qīngqiū & Shěn Yuán | Shěn Qīngqiū;Shěn Jiǔ | Original Shěn Qīngqiū/Shěn Yuán | Shěn Qīngqiū,Rogue Cultivator Shěn Yuán | Shěn Qīngqiū;Alternate Universe - No System (Scum Villain);Panic Attacks;Dissociation;Queer platonic relationships,3548,2023.08.08,08 Aug 2023,1/1,29,665,120,2885,0,Complete
